,date,WV,IA,MT,IN,GA,UT,LA,MD,OR,RI,DC,VA,MS,NM,KY,OK,NV,TX,NH,TN,VT,OH,CA,CO,ID,DE,HI,MI,SC,CT,ND,AR,AL,WY,NJ,IL,AZ,WA,KS,FL,NC,MO,ME,AK,NY,MN,MA,WI,SD,PA,NE
186,2012-07-01,83197.9066222447,105052.3591895334,195587.50281715614,102884.35830132954,112004.18407269206,190826.88936238093,124019.18488521158,280155.02429296303,195284.0640674204,251961.90461205534,575172.1263704266,207696.63516399203,93327.73114627098,156945.43656404168,86454.90079445801,79091.90405511062,161808.06769320025,127104.70961125272,221982.20421788548,110656.60505207775,203961.65057468697,103708.6104529709,361361.08949008945,242576.79003535543,153384.56970349108,244884.57111572783,494741.44306910876,108500.73309808312,129167.55385189086,290832.4674462259,129149.79255352543,78270.00318132709,105783.44387219142,220617.5120061242,346295.7210472721,128826.99163433244,168157.97664249607,211213.30520652042,113970.0798862563,170436.2172407827,142026.15724980115,110878.80163536257,179831.89300279305,237637.0188404797,270105.2475006682,137391.85135114653,362972.88618018327,138178.82674510276,134912.4905922864,145278.85763234904,111871.52532870724
187,2012-08-01,83128.57075147968,105086.22658816665,196207.69167966637,102985.7041082431,112559.95132304495,191734.8235777033,124106.78479492602,281103.0527760951,196762.4756654108,252488.87939810887,580516.3705010273,207969.28604404477,93161.41578673315,156584.40390962744,86428.32324480658,79223.09608001642,164257.0749145845,127765.32760526566,222420.0391285861,110909.99897362308,203874.02536796607,103756.29950382686,366279.60293257964,243769.02570686507,154001.020419814,244970.15252085388,495523.9389135927,109152.28452511737,129331.43264113707,291517.9913357743,129813.2302233882,78352.3240476293,105761.62263455981,221204.71170875197,346862.3098096777,129075.77302682318,169695.74515638262,212453.53004339198,113995.77629032203,171973.66903333692,142138.09165930306,110989.51599059899,179673.4177051959,237990.98881976205,270547.5717384127,137978.57745884638,364919.8686553528,138293.60750136935,135008.31336372765,145328.99067340285,112076.54007793484
188,2012-09-01,83059.23488071468,105120.09398679991,196827.8805421766,103087.04991515666,113115.71857339783,192642.7577930256,124194.38470464046,282051.0812592272,198240.88726340118,253015.85418416237,585860.614631628,208241.9369240975,92995.1004271953,156223.37125521322,86401.74569515516,79354.28810492223,166706.0821359688,128425.94559927855,222857.87403928678,111163.3928951684,203786.40016124514,103803.9885546828,371198.1163750698,244961.2613783747,154617.47113613694,245055.73392597996,496306.4347580766,109803.83595215161,129495.31143038328,292203.5152253227,130476.66789325094,78434.64491393151,105739.8013969282,221791.91141137976,347428.8985720833,129324.5544193139,171233.51367026923,213693.75488026356,114021.47269438776,173511.1208258911,142250.026068805,111100.23034583543,179514.9424075988,238344.95879904434,270989.8959761572,138565.3035665462,366866.8511305224,138408.38825763593,135104.13613516893,145379.12371445663,112281.55482716243
189,2012-10-01,82992.1356509421,105152.86888870307,197428.0633123478,103185.12650249236,113653.55784793285,193521.4038078537,124279.15881081573,282968.5281783872,199671.6081646822,253525.82978356906,591032.4637902739,208505.79261447114,92834.15007925544,155873.98481545746,86376.02548581506,79481.24812902462,169076.08912440512,129065.25333542007,223281.5852431906,111408.61281924455,203701.60157409584,103850.13924905953,375957.9680936087,246115.03783467432,155214.0363454817,245138.5546406181,497063.6888011256,110434.369591217,129653.90380707316,292866.92544101464,131118.70434795684,78514.31026841752,105718.68407018796,222360.16918811636,347977.2102776371,129565.31060559528,172721.67674822398,214893.9724643328,114046.3401821933,174998.97739933064,142358.34969090365,111207.3732702578,179361.5792163758,238687.5103918982,271417.9516901035,139133.1030256106,368751.02771939617,138519.46640886166,135196.86784946691,145427.6395606377,112479.95619738268
190,2012-11-01,82922.7997801771,105186.73628733632,198048.25217485806,103286.47230940593,114209.32509828573,194429.338023176,124366.75872053018,283916.5566615192,201150.0197626726,254052.80456962262,596376.7079208746,208778.44349452388,92667.83471971759,155814.52247100862,86349.44793616363,79612.44015393042,171525.09634578944,129725.871329433,223719.4201538913,111662.00674078988,203613.97636737494,103897.82829991549,380876.4815360988,247307.27350618405,155830.48706180466,245224.13604574418,497846.1846456096,111085.92101825125,129817.78259631938,293552.449330563,131782.1420178196,78596.63113471975,105696.86283255635,222947.36888757243,348543.7990400427,129814.09199808603,174259.44526211053,216134.19730120435,114072.03658625904,176536.42919188488,142470.28410040555,111318.08762549424,179203.10391877865,239041.4803711805,271860.27592784795,139719.8291333104,370698.01019456575,138634.24716512827,135292.6906209082,145477.7726016915,112684.97094661026
191,2012-12-01,82855.70055040451,105219.51118923946,198648.43494502926,103384.54889674165,114747.16437282077,195307.98403800413,124451.53282670544,284834.0035806793,202580.74066395365,254562.78016902925,601548.5570795203,209042.2991848975,92506.88437177776,155756.97826670329,86323.72772682353,79739.40017803283,173895.10333422583,130365.17906557454,224143.13135779518,111907.226664866,203529.17778022567,103943.97899429222,385636.33325463784,248461.04996248367,156427.0522711494,245306.9567603823,498603.43868865847,111716.45465731666,129976.37497300925,294215.859546255,132424.1784725255,78676.29648920576,105675.74550581608,223515.62666123966,349092.11074559647,130054.84818436741,175747.60834006534,217334.41488527358,114096.90407406457,178024.28576532443,142578.6077225042,111425.2305499166,179049.74072755562,239384.0319640344,272288.3316417943,140287.6285923748,372582.1867834396,138745.325316354,135385.42233520618,145526.28844787262,112883.37231683053
192,2013-01-01,82786.36467963949,105253.37858787272,199268.6238075395,103485.8947036552,115302.93162317366,196215.91825332644,124539.13273641988,285782.0320638114,204059.15226194402,255089.75495508275,606892.8012101211,209314.95006495027,92340.56901223991,155697.51592225442,86297.15017717211,79870.59220293863,176344.11055561015,131025.79705958746,224580.96626849583,112160.62058641133,203441.55257350474,103991.66804514817,390554.84669712797,249653.2856339933,157043.50298747234,245392.5381655084,499385.9345331424,112368.0060843509,130140.25376225548,294901.3834358034,133087.61614238823,78758.61735550796,105653.92426818448,224102.8263606958,349658.6995080021,130303.62957685813,177285.3768539519,218574.63972214513,114122.6004781303,179561.73755787863,142690.5421320061,111535.94490515305,178891.2654299585,239738.0019433167,272730.6558795388,140874.35470007465,374529.1692586091,138860.1060726206,135481.24510664746,145576.42148892637,113088.38706605812
193,2013-02-01,82717.02880887449,105287.24598650598,199888.8126700497,103587.24051056875,115858.69887352649,197123.85246864878,124626.73264613433,286730.06054694345,205537.5638599344,255616.72974113628,612237.0453407217,209587.60094500298,92238.79079350605,155638.05357780558,86270.57262752067,80001.78422784443,178793.1177769944,131686.41505360036,225018.80117919648,112414.01450795667,203353.92736678384,104039.35709600414,395473.360139618,250845.52130550295,157659.95370379527,245478.11957063444,500168.43037762627,113019.55751138515,130304.13255150167,295586.9073253517,133751.05380376586,78840.93822181018,105632.10303055288,224690.02606015193,350225.28827040765,130552.41096934887,178823.14536783844,219814.8645590167,114148.29688219604,181099.18935043283,142802.47654150805,111646.65926038948,178732.7901323614,240091.971922599,273172.98011728324,141461.08080777444,376476.15173377865,138974.8868288872,135577.0678780887,145626.55452998017,113293.4018152857
194,2013-03-01,82654.40285658144,105349.73447256452,200448.98327169532,103678.83977510201,116571.15384966008,197943.92209561192,124793.4980960483,287586.3442996451,206872.90394694897,256095.47452087735,617064.1039379671,209833.8662537435,92146.86207981096,155584.34565378726,86247.10593511879,80166.08935442373,181005.1242884435,132379.23988660367,225414.26497333802,112642.88644893294,203203.2002235644,104082.43108566839,399915.88840142154,252198.68849785055,158216.7479132608,246142.32445256293,501923.440693517,113672.45213649036,130522.33304103908,296223.7905557684,134350.28782049404,78915.13148222225,105612.39353120179,225220.39998224133,351058.875507819,130784.03683310983,180212.09700169845,220935.06762778835,114198.97444314165,182913.47682569348,142903.58954353648,111754.27762521958,178589.65063464057,240421.6272070216,274299.49472243397,141991.02682645535,378234.7164972964,139249.00177235832,135798.85616432485,145733.25741069013,113478.57645296984
195,2013-04-01,82585.06698082841,105418.91815355793,201069.17215208863,103780.25324654955,117359.94328752227,198851.85632546394,124978.13127273876,288534.3727401363,208351.31618614367,256625.513384162,622408.3473849174,210106.51713127768,92045.0838610771,155524.8833093384,86221.12495424527,80347.99860170796,183454.13149754785,133146.29595171445,225852.09988828044,112896.28038358525,203036.32374357144,104130.12014565383,404834.40183413256,253696.83788937825,158833.1986451691,246877.69414326953,503866.4878289675,114395.2997571426,130763.91215445547,296928.9112751583,135013.7254818717,78997.2740205356,105590.57229977736,225807.59968169747,351981.77566352434,131040.47975370233,181749.86488204348,222175.29245392833,114255.08174276,184922.15224473207,143015.53608149654,111873.42652913858,178431.17476216398,240786.60270048954,275546.70732099365,142577.75277570923,380181.6989140481,139552.4861740585,136044.4074812292,145851.39274290466,113683.59123040583
196,2013-05-01,82517.96774622872,105485.87010290638,201669.35493956602,103878.39531569232,118123.28790480824,199730.50235435306,125156.80854050371,289451.81961803086,209782.037707945,257138.45421959882,627580.1958819662,210370.37281921395,91946.5888106895,155467.33910503305,86195.98206952897,80524.0398087572,185824.13847410041,133888.6082727894,226275.81109628922,113141.50032034554,202874.83037583635,104176.27084886553,409594.25354320765,255146.65988117922,159429.76386959644,247589.34223105008,505746.8560245645,115094.82971261248,130997.69839324552,297611.28616489045,135655.76192836618,79076.76679954852,105569.45497904404,226375.85745536466,352874.904846465,131288.6503220176,183238.0273468935,223375.5100276122,114309.37912948742,186866.0316825113,143123.87144081268,111988.73192002797,178277.81101460595,241139.80479094235,276753.6872550837,143145.55208143877,382065.8754463885,139846.18075634894,136282.03778791078,145965.71725795104,113881.99262792454
197,2013-06-01,82448.6318704757,105555.05378389978,202289.54381995933,103979.80878713985,118912.07734267043,200638.43658420508,125341.44171719416,290399.84805852204,211260.4499471397,257668.49308288356,632924.4393289165,210643.0236967481,91844.81059195564,155407.87676058421,86170.00108865545,80705.94905604143,188273.14568320476,134655.66433790018,226713.64601123167,113394.89425499787,202707.9538958434,104223.95990885096,414512.76697591855,256644.80927270692,160046.21460150467,248324.71192175662,507689.90316001483,115817.67733326467,131239.27750666192,298316.4068842804,136319.1995897438,79158.90933786187,105547.63374761959,226963.05715482082,353797.8050021704,131545.0932426101,184775.79522723853,224615.7348537522,114365.48642910577,188874.7071015499,143235.81797877274,112107.88082394701,178119.33514212936,241504.78028441028,278000.89985364344,143732.27803069263,384012.85786314023,140149.66515804912,136527.58910481512,146083.8525901656,114087.00740536056
198,2013-07-01,82381.532635876,105622.00573324822,202889.72660743678,104077.95085628262,119675.4219599564,201517.08261309413,125520.11898495912,291317.29493641667,212691.17146894106,258181.43391832037,638096.2878259651,210906.87938468438,91746.31554156805,155507.38919947957,86144.85820393915,80881.99026309067,190643.15265975724,135397.97665897512,227137.35721924045,113640.11419175816,202546.4605281083,104270.11061206268,419272.6186849936,258094.63126450792,160642.779825932,249036.3600095372,509570.27135561197,116517.20728873456,131473.06374545197,298998.78177401255,136889.68776649944,79238.4021168748,105526.51642688627,227531.31488607771,354690.934185111,131793.26381092542,186263.95769208853,225815.95242743607,114419.78381583323,190818.58653932915,143344.1533380889,112223.18621483637,177965.97139457133,241857.98237486306,279207.87978773343,144300.07733642217,385897.0343954805,140443.3597403396,136765.2194114967,146198.17710521194,114285.40880287928
199,2013-08-01,82312.19676012298,105691.18941424163,203509.91548783006,104179.36432773016,120464.21139781858,202425.01684294618,125704.75216164958,292265.32337690785,214169.58370813576,258711.4727816051,643440.5312729154,211179.53026221853,91644.53732283419,155610.21871967145,86118.87722306565,81063.89951037489,193092.15986886155,136165.03272408593,227575.19213418287,113893.50812641047,202379.58404811536,104317.79967204812,424191.13211770466,259592.7806560356,161259.2305578403,249771.72970024374,511513.3184910623,117240.05490938674,131714.64285886838,299703.9024934025,137479.19221581356,79320.54465518815,105504.69519546184,228118.5145417098,355613.83434081636,132049.70673151792,187801.72557243356,227056.17725357605,114475.89111545158,192827.26195836772,143456.09987604895,112342.3351187554,177807.49552209472,242222.95786833097,280455.09238629317,144886.80328567605,387844.01681223226,140746.84414203977,137010.77072840105,146316.3124374265,114490.4235803153
